,account_length,voice_mail_messages,customer_service_calls,international_plan,day_calls,day_charge,evening_calls,evening_charge,night_calls,night_charge,international_calls,international_charge,total_charge,churn
5035,113,0,1,0,111,46.26,118,22.82,105,9.62,10,2.3,81.0,1
5036,135,41,0,1,85,29.43,107,17.33,78,5.5,15,3.94,56.2,1
5037,62,32,0,1,93,37.13,132,20.12,137,8.65,3,3.56,69.46,1
5038,107,0,1,0,101,37.79,111,24.31,117,11.22,4,3.27,76.59,1
5039,91,0,2,1,89,24.65,102,14.94,151,10.07,3,4.51,54.17,1
5040,130,0,4,0,129,46.21,128,20.16,91,9.45,2,2.35,78.17,1
5041,97,0,1,0,125,43.59,100,23.28,101,10.02,1,3.0,79.89,1
5042,159,0,1,0,105,32.15,147,20.92,106,10.89,5,2.81,66.77,1
5043,75,0,2,0,102,53.48,86,14.43,100,12.83,3,1.54,82.28,1
5044,50,0,5,0,129,22.29,94,13.64,88,9.31,9,1.51,46.75,1
5045,125,0,0,1,118,31.84,111,13.66,112,11.87,2,2.59,59.96,1
5046,106,0,1,1,45,22.73,107,15.96,89,8.19,2,2.89,49.77,1
5047,133,0,0,1,103,43.3,80,21.44,103,8.01,3,2.16,74.91,1
5048,106,26,1,1,111,45.95,90,18.29,133,11.43,7,3.89,79.56,1
5049,40,0,6,0,123,13.89,108,17.87,64,9.54,3,3.05,44.35,1
5050,138,28,3,1,117,35.9,98,26.56,118,8.01,2,2.89,73.36,1
5051,98,36,6,0,81,28.56,125,13.87,120,7.77,2,2.16,52.36,1
5052,162,0,4,0,108,12.02,87,13.39,82,6.97,3,2.46,34.84,1
5053,53,0,0,0,119,44.4,105,21.32,112,7.92,2,2.65,76.29,1
5054,180,0,3,0,105,38.23,101,21.25,73,9.72,5,1.81,71.01,1
5055,74,0,1,0,114,48.03,48,18.69,115,7.65,4,2.54,76.91,1
5056,89,0,1,0,112,55.47,110,14.03,97,7.33,1,2.03,78.86,1
5057,42,0,1,0,106,51.66,54,19.74,76,6.62,3,1.57,79.59,1
5058,138,0,2,1,61,48.65,60,15.91,114,6.58,4,2.97,74.11,1
5059,116,0,5,0,94,22.66,126,21.06,78,9.86,5,3.05,56.63,1
5060,44,0,0,0,86,49.1,87,14.95,106,9.69,2,2.57,76.31,1
5061,92,0,3,1,120,42.89,112,17.6,95,12.81,5,3.24,76.54,1
5062,101,36,1,0,125,21.03,106,14.67,127,12.62,4,2.38,50.7,1
5063,68,24,3,1,92,21.37,98,23.45,108,9.65,6,3.83,58.3,1
5064,117,0,5,0,126,20.13,97,21.19,56,10.22,3,3.67,55.21,1
5065,161,0,1,1,106,33.01,105,21.2,129,11.47,1,3.48,69.16,1
5066,127,0,1,0,106,45.32,168,22.51,119,9.32,2,1.59,78.74,1
5067,61,0,1,0,104,45.41,131,15.33,106,10.38,4,4.67,75.79,1
5068,62,0,1,0,109,42.28,118,18.7,78,11.96,2,3.56,76.5,1
5069,97,0,1,0,125,43.59,100,23.28,101,10.02,1,3.0,79.89,1
5070,132,0,5,0,106,32.86,94,10.91,119,7.29,4,3.13,54.19,1
5071,71,0,3,0,108,49.37,92,21.58,126,11.85,5,2.73,85.53,1
5072,120,0,1,0,131,36.06,104,17.8,96,7.52,5,1.43,62.81,1
5073,121,0,3,1,94,28.51,121,7.96,115,10.86,1,3.62,50.95,1
5074,75,0,4,1,61,35.92,119,8.98,63,7.92,4,2.62,55.44,1
5075,62,0,1,0,109,42.28,118,18.7,78,11.96,2,3.56,76.5,1
5076,128,0,1,0,130,38.74,71,25.72,82,8.62,7,1.49,74.57,1
5077,127,0,4,1,60,24.34,159,15.26,122,7.73,4,1.67,49.0,1
5078,100,0,6,0,94,12.04,102,18.33,125,10.39,1,2.57,43.33,1
5079,97,32,2,0,87,15.3,113,23.49,107,8.33,6,2.32,49.44,1
5080,172,0,2,0,102,45.9,111,21.81,104,7.58,5,3.24,78.53,1
5081,91,0,2,1,110,41.89,98,15.47,106,7.09,2,3.27,67.72,1
5082,129,0,1,0,120,23.43,110,19.19,95,6.53,6,2.75,51.9,1
5083,113,0,2,0,100,21.88,67,19.3,135,8.01,4,2.48,51.67,1
5084,172,0,2,0,102,45.9,111,21.81,104,7.58,5,3.24,78.53,1
5085,65,0,4,0,139,41.77,113,20.56,117,12.84,5,1.13,76.3,1
5086,108,42,3,1,90,22.12,128,14.2,80,11.01,5,3.67,51.0,1
5087,159,0,0,0,68,28.46,74,12.22,111,6.3,3,2.78,49.76,1
5088,63,0,4,0,102,47.26,114,22.64,118,10.08,4,3.54,83.52,1
5089,56,0,4,0,99,27.59,78,12.67,115,11.5,1,4.0,55.76,1
5090,132,0,4,0,66,33.63,119,11.38,94,7.98,3,2.94,55.93,1
5091,150,0,4,0,101,30.41,110,14.37,100,6.69,3,3.73,55.2,1
5092,121,0,0,0,108,28.97,68,29.79,87,13.37,3,3.02,75.15,1
5093,105,31,4,0,108,18.63,119,21.19,101,14.45,4,2.24,56.51,1
5094,105,29,1,1,82,37.52,110,18.5,100,8.57,6,3.56,68.15,1
5095,130,0,5,1,106,36.75,86,30.91,123,5.7,2,4.56,77.92,1
5096,60,29,0,1,113,45.2,94,18.34,82,4.86,12,3.78,72.18,1
5097,129,0,1,0,120,23.43,110,19.19,95,6.53,6,2.75,51.9,1
5098,51,0,0,1,108,26.11,85,19.8,92,9.64,4,3.81,59.36,1
5099,224,0,1,1,99,29.16,103,13.6,102,9.56,2,1.35,53.67,1
5100,137,0,0,1,112,43.86,117,20.95,100,7.79,3,2.94,75.54,1
5101,66,0,1,0,91,28.44,68,19.55,118,8.63,5,2.86,59.48,1
5102,66,0,1,0,91,28.44,68,19.55,118,8.63,5,2.86,59.48,1
5103,144,0,4,0,117,10.47,85,6.55,99,7.79,7,2.21,27.02,1
5104,113,0,1,0,111,46.26,118,22.82,105,9.62,10,2.3,81.0,1
5105,125,29,1,1,81,44.34,112,13.91,117,12.23,6,4.59,75.07,1
5106,76,0,5,0,84,22.05,80,15.09,87,10.3,3,2.03,49.47,1
5107,150,0,4,0,101,30.41,110,14.37,100,6.69,3,3.73,55.2,1
5108,118,26,5,0,114,29.04,125,16.96,98,7.64,5,2.59,56.23,1
5109,58,0,0,0,95,19.07,108,17.82,78,11.74,1,3.75,52.38,1
5110,177,0,1,1,118,42.28,73,14.65,87,8.64,2,3.05,68.62,1
5111,95,0,6,0,115,21.86,88,18.38,96,11.49,2,1.7,53.43,1
5112,62,0,4,0,105,54.59,122,22.57,72,8.12,2,3.11,88.39,1
5113,83,0,0,0,120,57.36,116,19.33,114,6.93,7,4.27,87.89,1
5114,24,0,0,0,91,41.31,77,15.63,109,8.29,6,4.13,69.36,1
5115,131,26,4,1,101,49.79,97,16.97,127,11.49,7,3.73,81.98,1
5116,113,20,5,0,83,26.83,56,13.73,100,12.22,2,2.35,55.13,1
5117,44,0,4,0,139,52.46,94,12.82,66,8.94,3,1.97,76.19,1
5118,127,0,1,1,110,30.07,100,14.27,138,8.2,2,2.08,54.62,1
5119,98,0,1,0,129,28.05,113,17.22,94,7.75,7,3.38,56.4,1
5120,61,27,4,0,124,31.88,103,12.46,129,10.16,6,1.73,56.23,1
5121,119,0,2,0,75,13.92,114,21.57,125,9.59,1,2.4,47.48,1
5122,100,0,0,0,76,47.26,74,15.02,126,9.88,4,2.24,74.4,1
5123,101,0,4,0,92,26.93,117,15.98,125,9.89,4,3.65,56.45,1
5124,118,0,5,0,145,45.53,121,26.89,91,9.39,11,3.89,85.7,1
5125,91,0,5,0,165,26.25,121,14.31,81,10.8,4,3.16,54.52,1
5126,125,29,1,1,81,44.34,112,13.91,117,12.23,6,4.59,75.07,1
5127,74,0,2,0,96,29.6,94,21.34,123,11.59,5,2.24,64.77,1
5128,178,0,2,1,134,21.17,78,12.0,113,12.07,2,3.08,48.32,1
5129,51,0,0,1,108,26.11,85,19.8,92,9.64,4,3.81,59.36,1
5130,71,0,0,0,110,47.41,67,16.17,84,11.48,7,3.16,78.22,1
5131,107,0,1,0,101,37.79,111,24.31,117,11.22,4,3.27,76.59,1
5132,131,26,4,1,101,49.79,97,16.97,127,11.49,7,3.73,81.98,1
5133,130,0,1,0,113,44.83,103,15.85,99,8.79,6,4.94,74.41,1
5134,105,0,2,0,97,46.55,106,24.62,126,12.11,3,1.57,84.85,1
5135,97,0,0,1,107,40.27,105,13.4,120,10.85,2,1.97,66.49,1
5136,101,0,1,0,156,40.63,106,23.21,93,12.52,8,3.65,80.01,1
5137,38,0,5,0,109,29.87,97,18.0,109,6.21,3,2.48,56.56,1
5138,148,0,0,1,81,39.7,71,15.95,97,5.5,2,2.59,63.74,1
5139,99,42,2,0,125,36.72,104,19.75,100,9.7,4,2.51,68.68,1
5140,56,0,4,0,99,27.59,78,12.67,115,11.5,1,4.0,55.76,1
5141,63,0,4,0,102,47.26,114,22.64,118,10.08,4,3.54,83.52,1
5142,75,0,1,1,78,37.81,111,27.8,104,9.36,9,2.35,77.32,1
5143,89,19,0,1,114,19.14,132,22.24,116,5.56,2,3.0,49.94,1
5144,174,33,4,0,91,28.53,91,17.45,132,5.85,4,3.92,55.75,1
5145,89,0,1,0,95,51.66,114,22.18,89,14.04,3,1.43,89.31,1
5146,119,0,2,0,115,48.81,99,13.54,86,9.76,1,3.75,75.86,1
5147,85,0,2,0,93,40.27,113,16.8,78,13.91,7,3.08,74.06,1
5148,113,0,1,0,111,46.26,118,22.82,105,9.62,10,2.3,81.0,1
5149,65,0,4,0,137,21.95,83,19.42,111,9.4,6,3.43,54.2,1
5150,130,0,0,0,102,36.18,137,16.13,105,7.65,4,2.86,62.82,1
5151,70,0,0,0,95,39.58,111,25.79,104,11.5,7,3.48,80.35,1
5152,144,48,2,0,96,32.27,67,10.49,106,9.64,2,1.76,54.16,1
5153,83,0,0,0,120,57.36,116,19.33,114,6.93,7,4.27,87.89,1
5154,135,28,2,0,100,34.24,117,20.95,131,6.97,4,3.48,65.64,1
5155,119,22,1,1,119,29.26,133,19.01,94,6.75,20,3.75,58.77,1
5156,101,36,1,0,125,21.03,106,14.67,127,12.62,4,2.38,50.7,1
5157,161,0,2,0,100,54.79,135,19.58,104,10.87,5,2.11,87.35,1
5158,53,0,0,0,119,44.4,105,21.32,112,7.92,2,2.65,76.29,1
5159,133,32,2,1,137,37.59,99,22.52,108,7.6,4,4.16,71.87,1
5160,77,0,2,0,72,42.81,126,17.48,109,12.38,7,2.65,75.32,1
5161,137,0,0,1,112,43.86,117,20.95,100,7.79,3,2.94,75.54,1
5162,96,0,1,0,92,30.7,114,16.23,125,13.3,4,2.78,63.01,1
5163,60,0,2,0,101,49.27,115,21.73,76,10.93,4,3.16,85.09,1
5164,71,0,3,0,108,49.37,92,21.58,126,11.85,5,2.73,85.53,1
5165,76,0,1,1,66,46.46,121,22.41,84,7.43,7,3.24,79.54,1
5166,74,0,2,0,112,50.68,100,17.11,88,9.66,4,2.62,80.07,1
5167,91,0,1,0,123,26.01,127,11.99,76,7.72,15,2.78,48.5,1
5168,182,0,2,0,124,47.45,108,15.34,104,9.79,11,2.57,75.15,1
5169,97,0,4,0,96,20.54,101,14.43,63,8.73,3,3.21,46.91,1
5170,103,0,1,1,128,43.5,92,11.98,130,13.9,2,3.27,72.65,1
5171,108,0,2,1,114,19.57,70,17.96,85,6.12,3,3.73,47.38,1
5172,60,0,1,0,147,30.48,89,17.76,98,11.17,6,3.65,63.06,1
5173,103,18,0,0,84,25.48,84,14.53,112,7.72,7,3.11,50.84,1
5174,74,0,1,0,114,48.03,48,18.69,115,7.65,4,2.54,76.91,1
5175,134,0,0,0,93,50.32,117,19.24,98,11.11,10,3.32,83.99,1
5176,113,20,5,0,83,26.83,56,13.73,100,12.22,2,2.35,55.13,1
5177,149,0,4,0,88,20.26,110,14.31,119,9.21,6,3.29,47.07,1
5178,100,0,6,0,94,12.04,102,18.33,125,10.39,1,2.57,43.33,1
5179,118,0,5,0,145,45.53,121,26.89,91,9.39,11,3.89,85.7,1
5180,83,0,0,0,120,57.36,116,19.33,114,6.93,7,4.27,87.89,1
5181,126,0,1,0,99,54.62,93,14.27,106,8.71,4,2.16,79.76,1
5182,108,0,0,0,99,33.75,60,22.76,75,15.97,3,2.54,75.02,1
5183,67,35,0,1,59,30.79,116,18.35,106,9.73,4,4.56,63.43,1
5184,123,0,5,0,87,41.17,101,19.22,121,12.09,3,2.21,74.69,1
5185,47,0,0,1,120,8.13,123,15.21,96,6.87,7,3.59,33.8,1
5186,90,26,0,1,104,28.73,104,16.05,76,9.6,3,3.59,57.97,1
5187,95,0,2,0,120,45.73,120,19.86,61,8.07,4,1.97,75.63,1
5188,152,20,9,1,120,40.38,94,21.54,80,11.93,3,3.83,77.68,1
5189,91,0,2,1,110,41.89,98,15.47,106,7.09,2,3.27,67.72,1
5190,98,0,1,0,129,28.05,113,17.22,94,7.75,7,3.38,56.4,1
5191,128,18,0,1,89,37.76,109,13.65,102,9.85,2,3.67,64.93,1
5192,73,0,1,0,91,37.03,97,18.75,89,12.48,6,2.78,71.04,1
5193,116,0,6,0,79,27.1,88,15.26,71,7.55,2,2.62,52.53,1
5194,130,0,0,0,102,36.18,137,16.13,105,7.65,4,2.86,62.82,1
5195,162,0,2,0,87,36.99,71,23.72,65,11.28,4,2.81,74.8,1
5196,161,0,4,0,67,56.59,97,27.01,128,7.23,9,1.46,92.29,1
5197,69,33,1,1,98,46.16,102,21.54,85,7.44,2,2.21,77.35,1
5198,105,0,0,0,106,38.57,77,15.49,107,9.18,2,3.13,66.37,1
5199,103,36,6,0,92,14.82,110,14.39,80,7.5,5,2.94,39.65,1
5200,125,29,1,1,81,44.34,112,13.91,117,12.23,6,4.59,75.07,1
5201,55,0,1,1,91,32.62,110,21.77,101,9.17,6,3.86,67.42,1
5202,74,0,3,0,86,53.4,99,18.9,121,11.66,5,3.32,87.28,1
5203,113,0,1,0,111,46.26,118,22.82,105,9.62,10,2.3,81.0,1
5204,124,0,1,0,112,53.04,109,15.3,94,7.59,4,3.46,79.39,1
5205,93,0,1,1,78,22.34,106,18.67,103,7.01,2,3.0,51.02,1
5206,71,0,3,0,108,49.37,92,21.58,126,11.85,5,2.73,85.53,1
5207,97,0,0,0,82,46.94,106,17.09,73,10.41,4,2.4,76.84,1
5208,53,0,9,0,117,38.86,123,11.29,124,10.22,2,2.73,63.1,1
5209,75,0,4,1,61,35.92,119,8.98,63,7.92,4,2.62,55.44,1
5210,46,0,2,0,100,42.55,90,22.15,104,8.78,2,3.59,77.07,1
5211,94,0,3,0,105,46.1,105,17.22,51,9.97,3,3.11,76.4,1
5212,125,0,4,0,80,24.34,94,7.49,135,10.49,7,2.38,44.7,1
5213,161,0,1,0,141,50.64,107,20.24,93,10.82,5,2.4,84.1,1
5214,126,0,1,1,87,40.75,92,23.94,113,8.26,1,3.08,76.03,1
5215,60,0,0,1,97,35.0,117,23.58,139,9.09,2,2.97,70.64,1
5216,64,0,1,1,134,38.3,87,9.2,132,6.28,9,4.67,58.45,1
5217,95,41,5,1,91,23.26,61,17.07,67,6.02,9,2.78,49.13,1
5218,108,0,2,0,99,49.57,93,18.79,110,10.31,9,3.78,82.45,1
5219,208,0,2,0,67,55.51,113,14.99,102,8.18,6,2.89,81.57,1
5220,178,0,2,1,134,21.17,78,12.0,113,12.07,2,3.08,48.32,1
5221,84,0,3,0,86,38.4,105,23.43,108,9.06,3,3.86,74.75,1
5222,25,0,1,0,80,45.03,66,23.9,80,7.47,4,2.27,78.67,1
5223,113,20,5,0,83,26.83,56,13.73,100,12.22,2,2.35,55.13,1
5224,116,0,5,0,94,22.66,126,21.06,78,9.86,5,3.05,56.63,1
5225,122,0,0,1,132,39.25,99,20.67,57,8.21,2,2.97,71.1,1
5226,126,0,3,0,96,42.47,92,22.26,108,7.51,4,3.43,75.67,1
5227,138,28,3,1,117,35.9,98,26.56,118,8.01,2,2.89,73.36,1
5228,161,0,1,0,141,50.64,107,20.24,93,10.82,5,2.4,84.1,1
5229,182,0,2,0,124,47.45,108,15.34,104,9.79,11,2.57,75.15,1
5230,177,0,3,0,91,45.24,79,19.14,58,10.11,8,2.4,76.89,1
5231,24,0,2,0,73,25.33,81,11.14,69,10.74,3,2.32,49.53,1
5232,114,0,5,0,119,25.01,111,13.69,106,12.42,3,2.43,53.55,1
5233,129,0,1,0,120,23.43,110,19.19,95,6.53,6,2.75,51.9,1
5234,62,0,4,0,105,54.59,122,22.57,72,8.12,2,3.11,88.39,1
5235,54,0,1,0,73,48.72,108,18.97,107,9.17,5,3.11,79.97,1
5236,132,0,1,0,104,49.5,132,19.91,87,8.63,3,2.4,80.44,1
5237,97,0,0,0,90,38.27,127,23.76,103,10.52,4,2.38,74.93,1
5238,119,0,1,0,101,44.22,68,21.8,89,10.31,2,2.7,79.03,1
5239,132,0,1,0,104,49.5,132,19.91,87,8.63,3,2.4,80.44,1
5240,94,0,3,0,104,45.76,144,16.47,61,11.59,2,2.4,76.22,1
5241,177,0,1,1,118,42.28,73,14.65,87,8.64,2,3.05,68.62,1
5242,92,0,3,1,120,42.89,112,17.6,95,12.81,5,3.24,76.54,1
5243,133,0,0,1,103,43.3,80,21.44,103,8.01,3,2.16,74.91,1
5244,182,0,2,0,118,47.52,113,17.27,101,7.84,4,2.89,75.52,1
5245,36,42,0,1,89,33.46,122,21.67,126,6.22,6,5.4,66.75,1
5246,97,0,0,0,82,46.94,106,17.09,73,10.41,4,2.4,76.84,1
5247,55,45,4,0,114,22.19,94,17.71,114,6.37,5,2.97,49.24,1
5248,66,0,4,0,133,26.18,121,16.91,100,6.84,3,2.57,52.5,1
5249,113,0,2,0,47,40.75,110,24.05,88,10.73,3,2.35,77.88,1
5250,40,31,1,0,69,38.2,81,11.43,104,5.41,5,2.03,57.07,1
5251,174,33,4,0,91,28.53,91,17.45,132,5.85,4,3.92,55.75,1
5252,129,0,0,0,118,56.83,104,16.33,83,8.59,6,2.81,84.56,1
5253,57,0,0,1,65,19.55,96,10.4,75,11.03,1,1.73,42.71,1
5254,122,0,4,0,134,26.71,122,15.72,59,8.87,5,2.3,53.6,1
5255,83,0,0,0,120,57.36,116,19.33,114,6.93,7,4.27,87.89,1
5256,78,0,1,1,141,40.26,101,22.55,77,6.86,2,2.57,72.24,1
5257,76,0,4,0,140,18.24,133,20.25,116,12.23,3,2.7,53.42,1
5258,100,0,2,1,94,27.18,95,15.29,102,6.95,2,3.13,52.55,1
5259,143,0,0,0,99,37.96,128,14.2,84,9.14,4,1.22,62.52,1
5260,113,0,5,1,112,20.77,94,11.19,106,7.63,9,2.78,42.37,1
5261,55,0,0,0,124,48.57,106,19.63,140,10.38,7,4.0,82.58,1
5262,159,0,1,1,53,43.71,127,26.54,82,8.24,6,2.38,80.87,1
5263,180,0,3,0,105,38.23,101,21.25,73,9.72,5,1.81,71.01,1
5264,99,0,3,0,44,43.59,105,18.23,75,10.52,1,2.13,74.47,1
5265,107,0,1,0,101,37.79,111,24.31,117,11.22,4,3.27,76.59,1
5266,89,0,1,0,95,51.66,114,22.18,89,14.04,3,1.43,89.31,1
5267,98,0,4,0,119,46.14,102,16.18,118,12.81,6,3.0,78.13,1
5268,121,0,3,0,93,43.37,97,22.69,118,8.9,3,2.38,77.34,1
5269,13,0,0,0,133,51.54,86,14.49,80,10.24,3,3.11,79.38,1
5270,93,0,1,0,101,46.09,133,20.18,103,6.54,6,2.27,75.08,1
5271,101,0,3,0,85,45.85,86,17.65,107,9.64,15,1.22,74.36,1
5272,75,0,4,0,88,18.53,120,22.04,119,8.19,3,3.59,52.35,1
5273,54,0,2,1,108,32.39,108,22.07,111,6.37,2,2.62,63.45,1
5274,126,0,1,0,99,54.62,93,14.27,106,8.71,4,2.16,79.76,1
5275,77,0,5,0,89,10.61,121,14.44,64,9.43,6,1.54,36.02,1
5276,71,0,3,0,108,49.37,92,21.58,126,11.85,5,2.73,85.53,1
5277,162,26,1,0,144,30.55,129,18.54,105,9.55,8,2.51,61.15,1
5278,170,0,1,0,44,48.57,144,14.24,97,11.7,4,2.35,76.86,1
5279,112,0,2,0,97,45.22,94,18.24,100,13.78,2,3.83,81.07,1
5280,66,0,1,0,91,28.44,68,19.55,118,8.63,5,2.86,59.48,1
5281,133,0,2,0,141,50.15,101,19.01,109,10.32,4,3.48,82.96,1
5282,88,0,4,0,136,51.26,72,21.9,118,5.98,2,3.62,82.76,1
5283,188,26,1,1,115,33.8,67,14.16,118,8.93,3,3.89,60.78,1
5284,17,31,6,0,115,26.03,59,15.8,102,10.09,1,2.7,54.62,1
5285,130,0,1,0,113,44.83,103,15.85,99,8.79,6,4.94,74.41,1
5286,93,21,4,0,105,22.81,128,13.81,90,8.4,2,3.19,48.21,1
5287,161,0,4,0,67,56.59,97,27.01,128,7.23,9,1.46,92.29,1
5288,128,0,1,0,130,38.74,71,25.72,82,8.62,7,1.49,74.57,1
5289,99,0,7,0,75,19.64,111,18.54,98,11.47,7,3.11,52.76,1
5290,73,0,1,0,109,48.69,67,15.15,152,9.64,14,2.89,76.37,1
5291,62,0,1,0,109,42.28,118,18.7,78,11.96,2,3.56,76.5,1
5292,225,0,0,0,106,28.12,109,23.26,93,9.45,3,2.35,63.18,1
5293,12,0,1,0,118,42.43,119,21.45,90,12.61,3,3.19,79.68,1
5294,94,0,3,0,105,46.1,105,17.22,51,9.97,3,3.11,76.4,1
5295,56,0,4,0,99,27.59,78,12.67,115,11.5,1,4.0,55.76,1
5296,153,0,1,0,103,27.12,90,23.42,126,7.95,2,2.73,61.22,1
5297,127,0,2,1,102,41.17,80,19.22,96,11.34,5,3.75,75.48,1
5298,85,0,2,0,93,40.27,113,16.8,78,13.91,7,3.08,74.06,1
5299,57,0,2,0,74,46.36,85,19.12,104,8.02,3,2.84,76.34,1
5300,98,0,4,0,119,46.14,102,16.18,118,12.81,6,3.0,78.13,1
5301,69,33,1,1,98,46.16,102,21.54,85,7.44,2,2.21,77.35,1
5302,54,0,1,0,73,48.72,108,18.97,107,9.17,5,3.11,79.97,1
5303,108,32,6,0,108,35.62,64,9.32,145,8.54,6,2.46,55.94,1
5304,29,0,2,0,103,53.24,151,18.39,106,9.83,4,3.46,84.92,1
5305,96,37,5,0,93,29.36,116,10.21,86,9.72,5,2.78,52.07,1
5306,29,0,2,0,103,53.24,151,18.39,106,9.83,4,3.46,84.92,1
5307,181,0,0,1,83,27.42,83,10.57,98,11.79,3,3.81,53.59,1
5308,138,0,2,1,61,48.65,60,15.91,114,6.58,4,2.97,74.11,1
5309,81,28,4,0,147,28.54,105,16.21,103,8.69,6,2.48,55.92,1
5310,108,0,2,0,99,49.57,93,18.79,110,10.31,9,3.78,82.45,1
5311,74,0,1,0,114,48.03,48,18.69,115,7.65,4,2.54,76.91,1
5312,79,0,1,0,114,45.61,111,15.77,88,11.91,7,1.7,74.99,1
5313,105,0,0,0,124,47.82,96,25.63,109,9.13,3,2.35,84.93,1
5314,37,0,0,1,119,29.39,86,15.56,100,10.19,1,2.65,57.79,1
5315,123,0,4,0,104,20.94,117,16.15,95,7.66,5,3.48,48.23,1
5316,82,0,0,0,73,56.07,120,17.71,102,12.02,6,2.86,88.66,1
5317,111,0,4,0,58,29.38,108,15.56,104,7.15,3,2.13,54.22,1
5318,88,0,4,0,136,51.26,72,21.9,118,5.98,2,3.62,82.76,1
5319,112,0,2,0,77,57.04,109,18.06,132,11.93,8,3.43,90.46,1
5320,122,0,4,1,101,23.8,77,16.69,133,5.4,4,2.62,48.51,1
5321,125,0,0,1,78,50.73,142,22.99,84,4.83,2,3.29,81.84,1
5322,95,41,5,1,91,23.26,61,17.07,67,6.02,9,2.78,49.13,1
5323,197,0,5,1,80,21.64,115,18.9,95,7.83,5,3.7,52.07,1
5324,112,0,4,0,123,29.63,124,11.92,89,9.69,6,2.43,53.67,1
5325,128,0,1,0,125,40.44,93,21.05,68,9.4,4,3.75,74.64,1
5326,68,0,2,0,127,42.48,118,21.63,98,12.29,6,2.4,78.8,1
5327,92,0,3,0,122,26.18,88,28.03,117,12.96,2,1.51,68.68,1
5328,90,26,0,1,104,28.73,104,16.05,76,9.6,3,3.59,57.97,1
5329,76,0,1,1,66,46.46,121,22.41,84,7.43,7,3.24,79.54,1
5330,112,0,2,0,77,57.04,109,18.06,132,11.93,8,3.43,90.46,1
5331,117,0,1,1,118,48.86,84,22.07,86,6.89,3,2.7,80.52,1
5332,197,0,5,1,80,21.64,115,18.9,95,7.83,5,3.7,52.07,1
5333,143,0,0,0,99,37.96,128,14.2,84,9.14,4,1.22,62.52,1
5334,103,0,1,1,128,43.5,92,11.98,130,13.9,2,3.27,72.65,1
5335,60,0,0,1,97,35.0,117,23.58,139,9.09,2,2.97,70.64,1
5336,122,0,4,0,99,50.39,89,18.26,107,6.03,3,3.08,77.76,1
5337,114,0,5,0,119,25.01,111,13.69,106,12.42,3,2.43,53.55,1
5338,115,0,3,0,101,38.49,60,23.53,82,9.6,4,3.32,74.94,1
5339,50,0,5,0,129,22.29,94,13.64,88,9.31,9,1.51,46.75,1
5340,115,0,3,0,101,38.49,60,23.53,82,9.6,4,3.32,74.94,1
5341,130,0,5,1,106,36.75,86,30.91,123,5.7,2,4.56,77.92,1
5342,64,0,2,1,77,40.15,85,18.58,97,8.73,2,3.56,71.02,1
5343,29,0,2,0,103,53.24,151,18.39,106,9.83,4,3.46,84.92,1
5344,173,0,0,0,143,49.61,134,18.22,119,6.8,2,2.67,77.3,1
5345,128,0,1,0,125,40.44,93,21.05,68,9.4,4,3.75,74.64,1
5346,76,0,1,1,120,40.97,96,19.7,67,9.91,1,2.67,73.25,1
5347,153,0,1,0,103,27.12,90,23.42,126,7.95,2,2.73,61.22,1
5348,126,0,3,0,96,42.47,92,22.26,108,7.51,4,3.43,75.67,1
5349,111,0,5,0,88,20.93,84,18.18,88,8.32,2,3.24,50.67,1
5350,34,0,2,0,89,49.93,71,23.16,76,8.02,10,2.97,84.08,1
5351,201,0,1,0,110,38.4,86,25.42,81,11.31,4,3.02,78.15,1
5352,76,0,0,0,125,50.92,92,19.27,134,9.48,4,3.7,83.37,1
5353,161,0,4,0,113,32.62,87,6.03,107,9.22,4,3.62,51.49,1
5354,101,0,5,0,118,15.25,79,22.11,93,7.65,11,3.65,48.66,1
5355,77,0,0,0,87,41.68,83,21.6,91,10.77,4,2.03,76.08,1
5356,49,0,2,0,90,45.27,117,17.66,98,9.23,2,3.78,75.94,1
5357,28,0,6,0,48,20.69,112,10.69,122,11.77,2,2.24,45.39,1
5358,93,21,4,0,105,22.81,128,13.81,90,8.4,2,3.19,48.21,1
5359,96,0,1,0,92,30.7,114,16.23,125,13.3,4,2.78,63.01,1
5360,75,0,1,1,78,37.81,111,27.8,104,9.36,9,2.35,77.32,1
5361,117,0,1,1,118,48.86,84,22.07,86,6.89,3,2.7,80.52,1
5362,172,0,3,0,108,48.81,125,15.16,98,6.89,2,3.89,74.75,1
5363,162,0,2,0,87,36.99,71,23.72,65,11.28,4,2.81,74.8,1
5364,81,0,0,0,48,55.2,82,20.09,78,8.44,5,3.54,87.27,1
5365,133,44,2,0,80,29.58,113,17.8,87,10.08,7,3.81,61.27,1
5366,121,0,3,1,94,28.51,121,7.96,115,10.86,1,3.62,50.95,1
5367,136,0,1,0,121,42.53,118,22.7,114,6.8,2,3.51,75.54,1
5368,87,0,0,0,83,40.8,106,11.4,84,8.51,2,2.51,63.22,1
5369,79,0,1,0,114,45.61,111,15.77,88,11.91,7,1.7,74.99,1
5370,140,0,4,0,108,20.45,84,20.43,74,9.74,3,2.08,52.7,1
5371,113,0,1,0,111,46.26,118,22.82,105,9.62,10,2.3,81.0,1
5372,91,0,2,1,110,41.89,98,15.47,106,7.09,2,3.27,67.72,1
5373,113,0,2,0,47,40.75,110,24.05,88,10.73,3,2.35,77.88,1
